country_id,year,total_population,fertility_rate
188,2003,3281186,2.12
188,2004,3283148,2.09
188,2005,3285771,2.10
188,2006,3289506,2.07
188,2007,3295153,2.05
188,2008,3302177,2.03
188,2009,3310091,2.02
188,2010,3318580,2.01
188,2011,3326825,1.99
188,2012,3335401,2.01
188,2013,3345337,2.03
188,2014,3356334,2.03
188,2015,3368017,2.04
188,2016,3379283,1.97
188,2017,3388438,1.82
188,2018,3394534,1.68
188,2019,3397206,1.57
188,2020,3398968,1.50
188,2021,3396695,1.45
188,2022,3390913,1.43
192,1990,19827010,3.45
192,1991,20304896,3.37
192,1992,20780948,3.29
192,1993,21254520,3.22
192,1994,21725188,3.15
192,1995,22193821,3.08
192,1996,22662113,3.02
192,1997,23131685,2.97
192,1998,23601337,2.91
192,1999,24066593,2.86
192,2000,24526708,2.79
192,2001,24979922,2.78
192,2002,25435671,2.74
192,2003,25892703,2.70
192,2004,26340838,2.64
192,2005,26785804,2.63
192,2006,27224686,2.60
192,2007,27649363,2.52
192,2008,28053696,2.48
192,2009,28438298,2.42
192,2010,28813101,2.40
192,2011,29185212,2.40
192,2012,29553826,2.38
192,2013,29912198,2.33
192,2014,30254079,2.30
192,2015,30573972,2.25
192,2016,30765720,2.22
192,2017,30565323,2.18
192,2018,29807592,2.15
192,2019,28938098,2.13
192,2020,28444077,2.12
192,2021,28237826,2.11
192,2022,28213017,2.09
32,1990,27789443,1.70
32,1991,28157158,1.72
32,1992,28500059,1.72
32,1993,28830637,1.69
32,1994,29147381,1.69
32,1995,29459131,1.67
32,1996,29767206,1.63
32,1997,30059089,1.57
32,1998,30329969,1.55
32,1999,30599456,1.54
32,2000,30891803,1.51
32,2001,31213577,1.53
32,2002,31535577,1.51
32,2003,31836482,1.54
32,2004,32132678,1.55
32,2005,32440173,1.57
32,2006,32759171,1.61
32,2007,33092171,1.66
32,2008,33449085,1.68
32,2009,33826370,1.68
32,2010,34196899,1.64
32,2011,34555452,1.63
32,2012,34922516,1.63
32,2013,35293433,1.61
32,2014,35634264,1.61
32,2015,35962234,1.60
32,2016,36353343,1.59
32,2017,36808497,1.55
32,2018,37295005,1.51
32,2019,37782935,1.48
32,2020,38171902,1.41
32,2021,38454057,1.43
32,2022,38821259,1.37
187,1990,253373387,2.07
187,1991,256471422,2.06
187,1992,259606019,2.04
187,1993,262633231,2.01
187,1994,265474810,1.99
187,1995,268205795,1.97
187,1996,270860696,1.96
187,1997,273468013,1.96
187,1998,276119333,1.98
187,1999,278785484,1.99
187,2000,281484131,2.03
187,2001,284279639,2.01
187,2002,287084338,2.00
187,2003,289908100,2.03
187,2004,292786253,2.03
187,2005,295716664,2.04
187,2006,298730209,2.09
187,2007,301844226,2.10
187,2008,304970333,2.05
187,2009,308023454,1.99
187,2010,311062790,1.92
187,2011,314105078,1.88
187,2012,317115355,1.86
187,2013,320110759,1.84
187,2014,323115377,1.85
187,2015,326126497,1.83
187,2016,329179427,1.80
187,2017,332204660,1.75
187,2018,335056497,1.72
187,2019,337790067,1.68
187,2020,339436159,1.62
187,2021,340161441,1.63
187,2022,341534046,1.67
9,1990,17126298,1.91
9,1991,17353193,1.86
9,1992,17549288,1.89
9,1993,17722911,1.86
9,1994,17897433,1.85
9,1995,18095344,1.83
9,1996,18305307,1.80
9,1997,18504912,1.78
9,1998,18701717,1.77
9,1999,18909981,1.76
9,2000,19132471,1.76
9,2001,19365433,1.74
9,2002,19595355,1.77
9,2003,19819454,1.76
9,2004,20046677,1.78
9,2005,20294490,1.85
9,2006,20590559,1.88
9,2007,20954549,1.99
9,2008,21370589,2.02
9,2009,21783011,1.97
9,2010,22141581,1.95
9,2011,22479775,1.92
9,2012,22852644,1.93
9,2013,23236270,1.88
9,2014,23595601,1.81
9,2015,23948002,1.80
9,2016,24329963,1.79
9,2017,24731038,1.75
9,2018,25119706,1.74
9,2019,25482714,1.67
9,2020,25743791,1.59
9,2021,25956417,1.65
9,2022,26200984,1.64
125,1990,3396979,2.17
125,1991,3480925,2.09
125,1992,3532244,2.06
125,1993,3573610,2.04
125,1994,3621030,1.98
125,1995,3674428,1.98
125,1996,3729378,1.96
125,1997,3776950,1.96
125,1998,3811371,1.90
125,1999,3835555,1.97
125,2000,3857574,1.98
125,2001,3891762,1.96
125,2002,3951119,1.89
125,2003,4022586,1.93
125,2004,4083910,1.98
125,2005,4135007,1.96
125,2006,4181940,2.01
125,2007,4223266,2.17
125,2008,4261824,2.19
125,2009,4304304,2.13
125,2010,4347770,2.17
125,2011,4382700,2.10
125,2012,4411676,2.09
125,2013,4453851,2.00
125,2014,4522983,1.93
125,2015,4614029,1.98
125,2016,4714770,1.88
125,2017,4812752,1.81
125,2018,4900847,1.72
125,2019,4989403,1.72
125,2020,5069895,1.63
125,2021,5107697,1.65
125,2022,5131734,1.67
59,1990,773316,3.39
59,1991,779656,3.37
59,1992,785346,3.33
59,1993,790369,3.29
59,1994,794771,3.26
59,1995,798746,3.25
59,1996,803789,3.25
59,1997,812139,3.19
59,1998,822258,3.12
59,1999,831828,3.05
59,2000,840909,2.99
59,2001,849596,2.97
59,2002,858049,2.97
59,2003,866286,2.96
59,2004,874366,2.94
59,2005,882379,2.92
59,2006,890365,2.91
59,2007,897832,2.87
59,2008,903399,2.82
59,2009,907239,2.76
59,2010,910419,2.70
59,2011,912989,2.63
59,2012,914918,2.61
59,2013,916352,2.60
59,2014,917585,2.59
59,2015,918578,2.57
59,2016,919166,2.52
59,2017,918759,2.46
59,2018,917180,2.42
59,2019,914899,2.39
59,2020,914963,2.36
59,2021,916711,2.33
59,2022,919422,2.31
135,1990,3896481,5.18
135,1991,4021837,5.11
135,1992,4166699,5.03
135,1993,4320872,4.96
135,1994,4480208,4.87
135,1995,4644278,4.78
135,1996,4813361,4.73
135,1997,4987883,4.68
135,1998,5166390,4.63
135,1999,5349333,4.59
135,2000,5537064,4.53
135,2001,5728435,4.47
135,2002,5924003,4.42
135,2003,6123997,4.36
135,2004,6328041,4.28
135,2005,6535905,4.22
135,2006,6747720,4.15
135,2007,6963345,4.08
135,2008,7183002,4.02
135,2009,7406438,3.94
135,2010,7633523,3.88
135,2011,7859346,3.82
135,2012,8081390,3.75
135,2013,8302698,3.68
135,2014,8523441,3.63
135,2015,8743246,3.56
135,2016,8961718,3.50
135,2017,9178714,3.43
135,2018,9394513,3.38
135,2019,9609010,3.32
135,2020,9815746,3.27
135,2021,10012896,3.22
135,2022,10203169,3.17
159,1990,331435,5.74
159,1991,341738,5.62
159,1992,352205,5.51
159,1993,362839,5.45
159,1994,373675,5.40
159,1995,384733,5.34
159,1996,396009,5.22
159,1997,407474,5.09
159,1998,419071,4.98
159,1999,430500,4.86
159,2000,440469,4.76
159,2001,449125,4.67
159,2002,457671,4.60
159,2003,466154,4.54
159,2004,474611,4.47
159,2005,483080,4.41
159,2006,491594,4.39
159,2007,500156,4.37
159,2008,508790,4.36
159,2009,518141,4.35
159,2010,532968,4.34
159,2011,552945,4.34
159,2012,573606,4.33
159,2013,594945,4.33
159,2014,616908,4.36
159,2015,639415,4.29
159,2016,662379,4.20
159,2017,685672,4.06
159,2018,709101,3.93
159,2019,728147,3.80
159,2020,744498,3.75
159,2021,762591,3.69
159,2022,781066,3.62
190,1990,148063,5.17
190,1991,151793,5.13
190,1992,155608,5.09
190,1993,159463,5.02
190,1994,163314,4.94
190,1995,167137,4.85
190,1996,170911,4.75
190,1997,174626,4.66
190,1998,178313,4.60
190,1999,182048,4.56
190,2000,186281,4.54
190,2001,191031,4.50
190,2002,195863,4.38
190,2003,200746,4.29
190,2004,205711,4.21
190,2005,210760,4.13
190,2006,215923,4.10
190,2007,221276,4.12
190,2008,226896,4.16
190,2009,232731,4.16
190,2010,238248,4.13
190,2011,243474,4.09
190,2012,248883,4.06
190,2013,254482,4.04
190,2014,260240,4.00
190,2015,266101,3.95
190,2016,272087,3.92
190,2017,278507,3.88
190,2018,285259,3.83
190,2019,291985,3.79
190,2020,298858,3.74
190,2021,305868,3.70
190,2022,313046,3.65
91,1990,74855,4.67
91,1991,76367,4.64
91,1992,77641,4.57
91,1993,78841,4.49
91,1994,80021,4.44
91,1995,81234,4.42
91,1996,82623,4.43
91,1997,84147,4.37
91,1998,85657,4.29
91,1999,87126,4.19
91,2000,88613,4.07
91,2001,90335,3.96
91,2002,92264,3.81
91,2003,94175,3.70
91,2004,96085,3.73
91,2005,98035,3.76
91,2006,100017,3.82
91,2007,102068,3.87
91,2008,104222,3.90
91,2009,106467,3.91
91,2010,108704,3.90
91,2011,110647,3.88
91,2012,112284,3.77
91,2013,113838,3.64
91,2014,115326,3.52
91,2015,116815,3.44
91,2016,118478,3.38
91,2017,120275,3.34
91,2018,122084,3.32
91,2019,123921,3.29
91,2020,126099,3.25
91,2021,128377,3.22
91,2022,130469,3.18
110,1990,44629,5.97
110,1991,45568,5.76
110,1992,46388,5.55
110,1993,47093,5.38
110,1994,47712,5.23
110,1995,48266,5.09
110,1996,48775,5.02
110,1997,49259,4.96
110,1998,49717,4.87
110,1999,50202,4.78
110,2000,50706,4.70
110,2001,51123,4.58
110,2002,51425,4.49
110,2003,51639,4.42
110,2004,51791,4.34
110,2005,51906,4.28
110,2006,51992,4.20
110,2007,52035,4.09
110,2008,52030,3.97
110,2009,52019,3.83
110,2010,52044,3.67
110,2011,51907,3.53
110,2012,51419,3.38
110,2013,50681,3.25
110,2014,49796,3.18
110,2015,48800,3.13
110,2016,47709,3.09
110,2017,46529,3.06
110,2018,45285,3.04
110,2019,44007,3.01
110,2020,42706,2.99
110,2021,41367,2.96
110,2022,40077,2.94
122,1990,9622,4.02
122,1991,9850,3.99
122,1992,10021,3.95
122,1993,10102,3.89
122,1994,10137,3.84
122,1995,10165,3.81
122,1996,10183,3.78
122,1997,10197,3.74
122,1998,10198,3.68
122,1999,10187,3.64
122,2000,10168,3.54
122,2001,10130,3.46
122,2002,10082,3.40
122,2003,10059,3.39
122,2004,10060,3.38
122,2005,10049,3.38
122,2006,10034,3.40
122,2007,10020,3.50
122,2008,10009,3.67
122,2009,10016,3.85
122,2010,10043,4.02
122,2011,10098,4.12
122,2012,10267,4.12
122,2013,10517,4.10
122,2014,10742,4.09
122,2015,10954,4.08
122,2016,11150,4.03
122,2017,11324,3.88
122,2018,11477,3.68
122,2019,11587,3.53
122,2020,11643,3.47
122,2021,11709,3.43
122,2022,11801,3.38
133,1990,15259,2.88
133,1991,15614,2.74
133,1992,15989,2.71
133,1993,16372,2.73
133,1994,16770,2.66
133,1995,17195,2.55
133,1996,17654,2.39
133,1997,18108,2.19
133,1998,18524,2.01
133,1999,18901,1.91
133,2000,19178,1.82
133,2001,19352,1.87
133,2002,19503,1.92
133,2003,19659,1.96
133,2004,19820,1.99
133,2005,19819,2.02
133,2006,19593,2.00
133,2007,19302,1.97
133,2008,19009,1.95
133,2009,18709,1.94
133,2010,18396,1.94
133,2011,18078,1.97
133,2012,17765,2.01
133,2013,17648,2.05
133,2014,17715,2.03
133,2015,17770,2.00
133,2016,17797,2.06
133,2017,17812,2.02
133,2018,17814,1.97
133,2019,17798,1.98
133,2020,17792,1.97
133,2021,17783,1.95
133,2022,17759,1.93
148,1990,169042,5.01
148,1991,169368,4.91
148,1992,170331,4.87
148,1993,171774,4.83
148,1994,173159,4.79
148,1995,174571,4.77
148,1996,176071,4.74
148,1997,177547,4.70
148,1998,178905,4.65
148,1999,180275,4.57
148,2000,181685,4.52
148,2001,183166,4.48
148,2002,184471,4.44
148,2003,185430,4.39
148,2004,186249,4.34
148,2005,186978,4.32
148,2006,187709,4.32
148,2007,188753,4.36
148,2008,190107,4.42
148,2009,191513,4.47
148,2010,193023,4.52
148,2011,194713,4.56
148,2012,196498,4.55
148,2013,198268,4.49
148,2014,200037,4.42
148,2015,201782,4.34
148,2016,203499,4.26
148,2017,205415,4.20
148,2018,207582,4.14
148,2019,209780,4.06
148,2020,211944,4.00
148,2021,213779,3.94
148,2022,215261,3.88
177,1990,99700,4.93
177,1991,99895,4.85
177,1992,100022,4.79
177,1993,100103,4.73
177,1994,100166,4.66
177,1995,100225,4.56
177,1996,100275,4.46
177,1997,100674,4.38
177,1998,101388,4.31
177,1999,102046,4.23
177,2000,102677,4.16
177,2001,103288,4.13
177,2002,103874,4.14
177,2003,104464,4.18
177,2004,105071,4.19
177,2005,105671,4.20
177,2006,106253,4.14
177,2007,106726,4.09
177,2008,107020,4.01
177,2009,107203,3.95
177,2010,107400,3.88
177,2011,107570,3.83
177,2012,107460,3.77
177,2013,107078,3.70
177,2014,106609,3.62
177,2015,106095,3.54
177,2016,105524,3.46
177,2017,105356,3.39
177,2018,105567,3.33
177,2019,105669,3.27
177,2020,105704,3.23
177,2021,105490,3.20
177,2022,105042,3.17
182,1990,8798,3.75
182,1991,8928,3.79
182,1992,9038,3.86
182,1993,9126,3.92
182,1994,9207,3.92
182,1995,9280,3.96
182,1996,9342,3.95
182,1997,9400,3.95
182,1998,9451,3.95
182,1999,9496,3.92
182,2000,9544,3.84
182,2001,9586,3.75
182,2002,9623,3.64
182,2003,9695,3.58
182,2004,9816,3.55
182,2005,9940,3.55
182,2006,10056,3.53
182,2007,10182,3.45
182,2008,10321,3.42
182,2009,10461,3.43
182,2010,10614,3.44
182,2011,10780,3.46
182,2012,10934,3.47
182,2013,11001,3.39
182,2014,10984,3.33
182,2015,10963,3.31
182,2016,10930,3.30
182,2017,10869,3.30
182,2018,10751,3.33
182,2019,10581,3.33
182,2020,10399,3.31
182,2021,10194,3.28
182,2022,9992,3.24
